;battCharge;battDischarge;batteryCapacity;dateTime;hourlyPrices;id;loadCons;loadGrid;loadProd;newGrid;priceThreshold;prices;prodUsage
34;4.549600000000013;0.211433333333333;13.5;2014-01-02 10:00:00;0.0504;35;0.211433333333333;-1.43013333333333;1.64151666666667;0.0;0.00493;0.0504;1.64151666666667
35;6.490383333333344;0.2419;13.5;2014-01-02 11:00:00;0.0504;36;0.2419;-1.9408;2.18268333333333;0.0;0.00493;0.0504;2.18268333333333
36;8.728300000000013;0.2616;13.5;2014-01-02 12:00:00;0.0504;37;0.2616;-2.23783333333333;2.49951666666667;0.0;0.00493;0.0504;2.49951666666667
37;10.954866666666677;0.243366666666667;13.5;2014-01-02 13:00:00;0.0504;38;0.243366666666667;-2.22648333333333;2.46993333333333;0.0;0.00493;0.0504;2.46993333333333
38;12.85336666666668;0.212166666666667;13.5;2014-01-02 14:00:00;0.0504;39;0.212166666666667;-1.89848333333333;2.11066666666667;0.0;0.00493;0.0504;2.11066666666667
39;13.5;0.2333;13.5;2014-01-02 15:00:00;0.0504;40;0.2333;-1.52275;1.7559;0.0;0.00493;0.0504;0.879933333333319
40;13.5;0.255466666666667;13.5;2014-01-02 16:00:00;0.0504;41;0.255466666666667;-0.967166666666667;1.22256666666667;0.0;0.00493;0.0504;0.25546666666666784
41;13.5;0.218333333333333;13.5;2014-01-02 17:00:00;0.0504;42;0.218333333333333;-0.0515666666666667;0.266516666666667;0.0;0.00493;0.0504;0.21833333333333288
42;13.301333333333332;0.198666666666667;13.5;2014-01-02 18:00:00;0.0504;43;0.198666666666667;0.198666666666667;0.0;0.0;0.00493;0.0504;0.0
43;12.777349999999998;0.523983333333333;13.5;2014-01-02 19:00:00;0.0504;44;0.523983333333333;0.523983333333333;0.0;0.0;0.00493;0.0504;0.0
44;11.752883333333328;1.02446666666667;13.5;2014-01-02 20:00:00;0.0504;45;1.02446666666667;1.02446666666667;0.0;0.0;0.00493;0.0504;0.0
45;11.11346666666666;0.639416666666667;13.5;2014-01-02 21:00:00;0.0504;46;0.639416666666667;0.639416666666667;0.0;0.0;0.00493;0.0504;0.0
46;10.294333333333327;0.819133333333333;13.5;2014-01-02 22:00:00;0.0504;47;0.819133333333333;0.819133333333333;0.0;0.0;0.00493;0.0504;0.0
47;10.294333333333327;0.0;13.5;2014-01-02 23:00:00;0.00493;48;0.255683333333333;0.255683333333333;0.0;0.255683333333333;0.00493;0.00493;0.0
48;10.294333333333327;0.0;13.5;2014-01-03 00:00:00;0.00493;49;0.2125;0.2125;0.0;0.2125;0.00493;0.00493;0.0
49;10.294333333333327;0.0;13.5;2014-01-03 01:00:00;0.00493;50;0.330666666666667;0.330666666666667;0.0;0.330666666666667;0.00493;0.00493;0.0
50;10.294333333333327;0.0;13.5;2014-01-03 02:00:00;0.00493;51;0.346283333333333;0.346283333333333;0.0;0.346283333333333;0.00493;0.00493;0.0
51;10.294333333333327;0.0;13.5;2014-01-03 03:00:00;0.00493;52;0.360333333333333;0.360333333333333;0.0;0.360333333333333;0.00493;0.00493;0.0
52;10.294333333333327;0.0;13.5;2014-01-03 04:00:00;0.00493;53;0.3478;0.3478;0.0;0.3478;0.00493;0.00493;0.0
53;10.294333333333327;0.0;13.5;2014-01-03 05:00:00;0.00493;54;0.348916666666667;0.348916666666667;0.0;0.348916666666667;0.00493;0.00493;0.0
54;10.294333333333327;0.0;13.5;2014-01-03 06:00:00;0.00493;55;0.728716666666667;0.728716666666667;0.0;0.728716666666667;0.00493;0.00493;0.0
55;9.774299999999995;0.52525;13.5;2014-01-03 07:00:00;0.0504;56;0.52525;0.514733333333333;0.00521666666666667;0.0;0.00493;0.0504;0.00521666666666667
56;10.060399999999994;0.239983333333333;13.5;2014-01-03 08:00:00;0.0504;57;0.239983333333333;-0.28615;0.526083333333333;0.0;0.00493;0.0504;0.526083333333333
57;10.851966666666662;0.247733333333333;13.5;2014-01-03 09:00:00;0.0504;58;0.247733333333333;-0.7915;1.0393;0.0;0.00493;0.0504;1.0393
58;12.243483333333334;0.232;13.5;2014-01-03 10:00:00;0.0504;59;0.232;-1.3914;1.62351666666667;0.0;0.00493;0.0504;1.62351666666667
59;13.5;0.2178;13.5;2014-01-03 11:00:00;0.0504;60;0.2178;-1.97068333333333;2.18841666666667;0.0;0.00493;0.0504;1.4743166666666663
60;13.5;0.373116666666667;13.5;2014-01-03 12:00:00;0.0504;61;0.373116666666667;-2.16116666666667;2.53428333333333;0.0;0.00493;0.0504;0.37311666666666543
61;13.5;0.297633333333333;13.5;2014-01-03 13:00:00;0.0504;62;0.297633333333333;-2.37076666666667;2.66836666666667;0.0;0.00493;0.0504;0.29763333333333275
62;13.5;0.246566666666667;13.5;2014-01-03 14:00:00;0.0504;63;0.246566666666667;-2.29008333333333;2.53665;0.0;0.00493;0.0504;0.2465666666666646
63;13.5;0.227033333333333;13.5;2014-01-03 15:00:00;0.0504;64;0.227033333333333;-1.91521666666667;2.14213333333333;0.0;0.00493;0.0504;0.22703333333333298
64;13.5;0.227183333333333;13.5;2014-01-03 16:00:00;0.0504;65;0.227183333333333;-1.2015;1.42875;0.0;0.00493;0.0504;0.22718333333333174
65;13.5;0.228483333333333;13.5;2014-01-03 17:00:00;0.0504;66;0.228483333333333;-0.0675666666666667;0.289783333333333;0.0;0.00493;0.0504;0.22848333333333376
66;13.272283333333332;0.227716666666667;13.5;2014-01-03 18:00:00;0.0504;67;0.227716666666667;0.227716666666667;0.0;0.0;0.00493;0.0504;0.0
67;12.671533333333333;0.60075;13.5;2014-01-03 19:00:00;0.0504;68;0.60075;0.60075;0.0;0.0;0.00493;0.0504;0.0
68;11.71935;0.952183333333333;13.5;2014-01-03 20:00:00;0.0504;69;0.952183333333333;0.952183333333333;0.0;0.0;0.00493;0.0504;0.0
69;10.927016666666667;0.792333333333333;13.5;2014-01-03 21:00:00;0.0504;70;0.792333333333333;0.792333333333333;0.0;0.0;0.00493;0.0504;0.0
70;10.201433333333334;0.725583333333333;13.5;2014-01-03 22:00:00;0.0504;71;0.725583333333333;0.725583333333333;0.0;0.0;0.00493;0.0504;0.0
71;10.201433333333334;0.0;13.5;2014-01-03 23:00:00;0.00493;72;0.623966666666667;0.623966666666667;0.0;0.623966666666667;0.00493;0.00493;0.0
72;10.201433333333334;0.0;13.5;2014-01-04 00:00:00;0.00493;73;0.3525;0.3525;0.0;0.3525;0.00493;0.00493;0.0
73;10.201433333333334;0.0;13.5;2014-01-04 01:00:00;0.00493;74;0.311216666666667;0.311216666666667;0.0;0.311216666666667;0.00493;0.00493;0.0
74;10.201433333333334;0.0;13.5;2014-01-04 02:00:00;0.00493;75;0.331416666666667;0.331416666666667;0.0;0.331416666666667;0.00493;0.00493;0.0
75;10.201433333333334;0.0;13.5;2014-01-04 03:00:00;0.00493;76;0.248083333333333;0.248083333333333;0.0;0.248083333333333;0.00493;0.00493;0.0
76;10.201433333333334;0.0;13.5;2014-01-04 04:00:00;0.00493;77;0.350716666666667;0.350716666666667;0.0;0.350716666666667;0.00493;0.00493;0.0
77;10.201433333333334;0.0;13.5;2014-01-04 05:00:00;0.00493;78;0.338016666666667;0.338016666666667;0.0;0.338016666666667;0.00493;0.00493;0.0
78;10.201433333333334;0.0;13.5;2014-01-04 06:00:00;0.00493;79;0.812216666666667;0.812216666666667;0.0;0.812216666666667;0.00493;0.00493;0.0
79;9.668916666666668;0.540666666666667;13.5;2014-01-04 07:00:00;0.0504;80;0.540666666666667;0.5272;0.00815;0.0;0.00493;0.0504;0.00815
80;9.728866666666669;0.384466666666667;13.5;2014-01-04 08:00:00;0.0504;81;0.384466666666667;-0.0598666666666667;0.444416666666667;0.0;0.00493;0.0504;0.444416666666667
81;10.364300000000002;0.31805;13.5;2014-01-04 09:00:00;0.0504;82;0.31805;-0.6354;0.953483333333333;0.0;0.00493;0.0504;0.953483333333333
82;11.294483333333336;0.439166666666667;13.5;2014-01-04 10:00:00;0.0504;83;0.439166666666667;-0.9301;1.36935;0.0;0.00493;0.0504;1.36935
83;12.607783333333332;0.242683333333333;13.5;2014-01-04 11:00:00;0.0504;84;0.242683333333333;-1.31323333333333;1.55598333333333;0.0;0.00493;0.0504;1.55598333333333
84;13.5;0.25235;13.5;2014-01-04 12:00:00;0.0504;85;0.25235;-2.14621666666667;2.39845;0.0;0.00493;0.0504;1.1445666666666674
85;13.5;0.290883333333333;13.5;2014-01-04 13:00:00;0.0504;86;0.290883333333333;-2.15713333333333;2.44801666666667;0.0;0.00493;0.0504;0.2908833333333338
86;13.5;0.413916666666667;13.5;2014-01-04 14:00:00;0.0504;87;0.413916666666667;-1.93981666666667;2.35363333333333;0.0;0.00493;0.0504;0.41391666666666627
87;13.5;0.306833333333333;13.5;2014-01-04 15:00:00;0.0504;88;0.306833333333333;-1.15781666666667;1.46461666666667;0.0;0.00493;0.0504;0.30683333333333374
88;13.5;0.620933333333333;13.5;2014-01-04 16:00:00;0.0504;89;0.620933333333333;-0.644866666666667;1.26585;0.0;0.00493;0.0504;0.6209333333333329
89;13.035683333333333;0.587283333333333;13.5;2014-01-04 17:00:00;0.0504;90;0.587283333333333;0.454766666666667;0.122966666666667;0.0;0.00493;0.0504;0.122966666666667
90;12.091766666666667;0.943916666666667;13.5;2014-01-04 18:00:00;0.0504;91;0.943916666666667;0.943916666666667;0.0;0.0;0.00493;0.0504;0.0
91;11.174833333333334;0.916933333333333;13.5;2014-01-04 19:00:00;0.0504;92;0.916933333333333;0.916933333333333;0.0;0.0;0.00493;0.0504;0.0
92;10.452716666666667;0.722116666666667;13.5;2014-01-04 20:00:00;0.0504;93;0.722116666666667;0.722116666666667;0.0;0.0;0.00493;0.0504;0.0
93;9.693083333333334;0.759633333333333;13.5;2014-01-04 21:00:00;0.0504;94;0.759633333333333;0.759633333333333;0.0;0.0;0.00493;0.0504;0.0
94;8.942333333333334;0.75075;13.5;2014-01-04 22:00:00;0.0504;95;0.75075;0.75075;0.0;0.0;0.00493;0.0504;0.0
95;8.942333333333334;0.0;13.5;2014-01-04 23:00:00;0.00493;96;0.3723;0.3723;0.0;0.3723;0.00493;0.00493;0.0
96;8.942333333333334;0.0;13.5;2014-01-05 00:00:00;0.00493;97;0.232533333333333;0.232533333333333;0.0;0.232533333333333;0.00493;0.00493;0.0
97;8.942333333333334;0.0;13.5;2014-01-05 01:00:00;0.00493;98;0.23885;0.23885;0.0;0.23885;0.00493;0.00493;0.0
98;8.942333333333334;0.0;13.5;2014-01-05 02:00:00;0.00493;99;0.237766666666667;0.237766666666667;0.0;0.237766666666667;0.00493;0.00493;0.0
99;8.942333333333334;0.0;13.5;2014-01-05 03:00:00;0.00493;100;0.236433333333333;0.236433333333333;0.0;0.236433333333333;0.00493;0.00493;0.0
100;8.942333333333334;0.0;13.5;2014-01-05 04:00:00;0.00493;101;0.426866666666667;0.426866666666667;0.0;0.426866666666667;0.00493;0.00493;0.0
