;battCharge;battDischarge;batteryCapacity;dateTime;id;loadCons;loadGrid;loadProd;newGrid;prices;prodUsage
0;0.0;0.0;13.5;2014-01-01 00:00:00;1;0.964666666666667;0.964666666666667;0.0;0.964666666666667;0.00493;0.0
1;0.0;0.0;13.5;2014-01-01 01:00:00;2;0.964716666666667;0.964716666666667;0.0;0.964716666666667;0.00493;0.0
2;0.0;0.0;13.5;2014-01-01 02:00:00;3;0.92805;0.92805;0.0;0.92805;0.00493;0.0
3;0.0;0.0;13.5;2014-01-01 03:00:00;4;0.9942;0.9942;0.0;0.9942;0.00493;0.0
4;0.0;0.0;13.5;2014-01-01 04:00:00;5;0.92695;0.92695;0.0;0.92695;0.00493;0.0
5;0.0;0.0;13.5;2014-01-01 05:00:00;6;0.93385;0.93385;0.0;0.93385;0.00493;0.0
6;0.0;0.0;13.5;2014-01-01 06:00:00;7;0.952766666666667;0.952766666666667;0.0;0.952766666666667;0.00493;0.0
7;0.0;0.0144;13.5;2014-01-01 07:00:00;8;0.912216666666667;0.891416666666667;0.0144;0.897816666666667;0.0504;0.0144
8;0.18255;0.93275;13.5;2014-01-01 08:00:00;9;0.93275;-0.182483333333333;1.1153;0.0;0.0504;1.1153
9;1.496483333333337;0.947683333333333;13.5;2014-01-01 09:00:00;10;0.947683333333333;-1.31393333333333;2.26161666666667;0.0;0.0504;2.26161666666667
10;3.2178666666666667;1.06006666666667;13.5;2014-01-01 10:00:00;11;1.06006666666667;-1.72151666666667;2.78145;0.0;0.0504;2.78145
11;4.367016666666666;0.95715;13.5;2014-01-01 11:00:00;12;0.95715;-1.14915;2.1063;0.0;0.0504;2.1063
12;4.9744499999999965;0.9963;13.5;2014-01-01 12:00:00;13;0.9963;-0.6073;1.60373333333333;0.0;0.0504;1.60373333333333
13;6.013899999999997;1.00725;13.5;2014-01-01 13:00:00;14;1.00725;-1.03938333333333;2.0467;0.0;0.0504;2.0467
14;6.821233333333334;0.908683333333333;13.5;2014-01-01 14:00:00;15;0.908683333333333;-0.807233333333333;1.71601666666667;0.0;0.0504;1.71601666666667
15;6.649983333333334;0.928166666666667;13.5;2014-01-01 15:00:00;16;0.928166666666667;0.17125;0.756916666666667;0.0;0.0504;0.756916666666667
16;6.007983333333334;0.9903;13.5;2014-01-01 16:00:00;17;0.9903;0.642066666666667;0.3483;0.0;0.0504;0.3483
17;5.07975;0.966166666666667;13.5;2014-01-01 17:00:00;18;0.966166666666667;0.916616666666667;0.0379333333333333;0.0;0.0504;0.0379333333333333
18;4.123866666666666;0.955883333333333;13.5;2014-01-01 18:00:00;19;0.955883333333333;0.955883333333333;0.0;0.0;0.0504;0.0
19;3.1930833333333335;0.930783333333333;13.5;2014-01-01 19:00:00;20;0.930783333333333;0.930783333333333;0.0;0.0;0.0504;0.0
20;2.2255000000000003;0.967583333333333;13.5;2014-01-01 20:00:00;21;0.967583333333333;0.967583333333333;0.0;0.0;0.0504;0.0
21;1.2501833333333332;0.975316666666667;13.5;2014-01-01 21:00:00;22;0.975316666666667;0.975316666666667;0.0;0.0;0.0504;0.0
22;0.32025000000000026;0.929933333333333;13.5;2014-01-01 22:00:00;23;0.929933333333333;0.929933333333333;0.0;0.0;0.0504;0.0
23;0.0;0.32025000000000026;13.5;2014-01-01 23:00:00;24;0.994966666666667;0.994966666666667;0.0;0.6747166666666667;0.00493;0.0
24;0.0;0.0;13.5;2014-01-02 00:00:00;25;0.90855;0.90855;0.0;0.90855;0.00493;0.0
25;0.0;0.0;13.5;2014-01-02 01:00:00;26;0.982083333333333;0.982083333333333;0.0;0.982083333333333;0.00493;0.0
26;0.0;0.0;13.5;2014-01-02 02:00:00;27;0.924816666666667;0.924816666666667;0.0;0.924816666666667;0.00493;0.0
27;0.0;0.0;13.5;2014-01-02 03:00:00;28;0.983666666666667;0.983666666666667;0.0;0.983666666666667;0.00493;0.0
28;0.0;0.0;13.5;2014-01-02 04:00:00;29;0.9857;0.9857;0.0;0.9857;0.00493;0.0
29;0.0;0.0;13.5;2014-01-02 05:00:00;30;0.970616666666667;0.970616666666667;0.0;0.970616666666667;0.00493;0.0
30;0.0;0.0;13.5;2014-01-02 06:00:00;31;0.959466666666667;0.959466666666667;0.0;0.959466666666667;0.00493;0.0
31;0.0;0.0344666666666667;13.5;2014-01-02 07:00:00;32;0.903083333333333;0.86375;0.0344666666666667;0.8686166666666664;0.0504;0.0344666666666667
32;0.0;0.878216666666667;13.5;2014-01-02 08:00:00;33;0.9544;0.07615;0.878216666666667;0.07618333333333305;0.0504;0.878216666666667
33;1.300350000000003;0.988316666666667;13.5;2014-01-02 09:00:00;34;0.988316666666667;-1.3003;2.28866666666667;0.0;0.0504;2.28866666666667
34;3.363783333333333;0.98355;13.5;2014-01-02 10:00:00;35;0.98355;-2.06341666666667;3.04698333333333;0.0;0.0504;3.04698333333333
35;5.794783333333333;0.9298;13.5;2014-01-02 11:00:00;36;0.9298;-2.431;3.3608;0.0;0.0504;3.3608
36;8.151800000000003;0.98765;13.5;2014-01-02 12:00:00;37;0.98765;-2.357;3.34466666666667;0.0;0.0504;3.34466666666667
37;10.010783333333332;0.9661;13.5;2014-01-02 13:00:00;38;0.9661;-1.859;2.82508333333333;0.0;0.0504;2.82508333333333
38;11.015716666666666;0.991166666666667;13.5;2014-01-02 14:00:00;39;0.991166666666667;-1.005;1.9961;0.0;0.0504;1.9961
39;11.270600000000004;0.938833333333333;13.5;2014-01-02 15:00:00;40;0.938833333333333;-0.2549;1.19371666666667;0.0;0.0504;1.19371666666667
40;10.860300000000004;0.92475;13.5;2014-01-02 16:00:00;41;0.92475;0.4103;0.51445;0.0;0.0504;0.51445
41;10.001433333333338;0.914683333333333;13.5;2014-01-02 17:00:00;42;0.914683333333333;0.851433333333333;0.0558166666666667;0.0;0.0504;0.0558166666666667
42;9.020500000000006;0.980933333333333;13.5;2014-01-02 18:00:00;43;0.980933333333333;0.980933333333333;0.0;0.0;0.0504;0.0
43;8.076566666666672;0.943933333333333;13.5;2014-01-02 19:00:00;44;0.943933333333333;0.943933333333333;0.0;0.0;0.0504;0.0
44;7.106716666666672;0.96985;13.5;2014-01-02 20:00:00;45;0.96985;0.96985;0.0;0.0;0.0504;0.0
45;6.162316666666672;0.9444;13.5;2014-01-02 21:00:00;46;0.9444;0.9444;0.0;0.0;0.0504;0.0
46;5.194516666666672;0.9678;13.5;2014-01-02 22:00:00;47;0.9678;0.9678;0.0;0.0;0.0504;0.0
47;4.225066666666672;0.96945;13.5;2014-01-02 23:00:00;48;0.96945;0.96945;0.0;0.0;0.00493;0.0
48;3.290766666666672;0.9343;13.5;2014-01-03 00:00:00;49;0.9343;0.9343;0.0;0.0;0.00493;0.0
49;2.3103166666666723;0.98045;13.5;2014-01-03 01:00:00;50;0.98045;0.98045;0.0;0.0;0.00493;0.0
50;1.3418833333333393;0.968433333333333;13.5;2014-01-03 02:00:00;51;0.968433333333333;0.968433333333333;0.0;0.0;0.00493;0.0
51;0.37465000000000637;0.967233333333333;13.5;2014-01-03 03:00:00;52;0.967233333333333;0.967233333333333;0.0;0.0;0.00493;0.0
52;0.0;0.37465000000000637;13.5;2014-01-03 04:00:00;53;1.11845;1.11845;0.0;0.7437999999999936;0.00493;0.0
53;0.0;0.0;13.5;2014-01-03 05:00:00;54;0.987583333333333;0.987583333333333;0.0;0.987583333333333;0.00493;0.0
54;0.0;0.0;13.5;2014-01-03 06:00:00;55;0.9738;0.9738;0.0;0.9738;0.00493;0.0
55;0.0;0.0168833333333333;13.5;2014-01-03 07:00:00;56;0.921783333333333;0.899333333333333;0.0168833333333333;0.9048999999999997;0.0504;0.0168833333333333
56;0.32534999999999703;0.926383333333333;13.5;2014-01-03 08:00:00;57;0.926383333333333;-0.325416666666667;1.25173333333333;0.0;0.0504;1.25173333333333
57;1.8354000000000001;0.974466666666667;13.5;2014-01-03 09:00:00;58;0.974466666666667;-1.51005;2.48451666666667;0.0;0.0504;2.48451666666667
58;3.8839833333333305;0.94295;13.5;2014-01-03 10:00:00;59;0.94295;-2.04856666666667;2.99153333333333;0.0;0.0504;2.99153333333333
59;6.2571499999999975;0.999533333333333;13.5;2014-01-03 11:00:00;60;0.999533333333333;-2.37323333333333;3.3727;0.0;0.0504;3.3727
60;8.670233333333327;0.9521;13.5;2014-01-03 12:00:00;61;0.9521;-2.41305;3.36518333333333;0.0;0.0504;3.36518333333333
61;10.642783333333327;1.0414;13.5;2014-01-03 13:00:00;62;1.0414;-1.9726;3.01395;0.0;0.0504;3.01395
62;11.913866666666657;0.99755;13.5;2014-01-03 14:00:00;63;0.99755;-1.27106666666667;2.26863333333333;0.0;0.0504;2.26863333333333
63;12.211816666666653;0.937933333333333;13.5;2014-01-03 15:00:00;64;0.937933333333333;-0.297933333333333;1.23588333333333;0.0;0.0504;1.23588333333333
64;11.779149999999987;0.950766666666667;13.5;2014-01-03 16:00:00;65;0.950766666666667;0.43265;0.5181;0.0;0.0504;0.5181
65;10.864349999999986;0.938916666666667;13.5;2014-01-03 17:00:00;66;0.938916666666667;0.903966666666667;0.0241166666666667;0.0;0.0504;0.0241166666666667
66;9.922133333333319;0.942216666666667;13.5;2014-01-03 18:00:00;67;0.942216666666667;0.942216666666667;0.0;0.0;0.0504;0.0
67;8.960449999999986;0.961683333333333;13.5;2014-01-03 19:00:00;68;0.961683333333333;0.961683333333333;0.0;0.0;0.0504;0.0
68;7.988783333333319;0.971666666666667;13.5;2014-01-03 20:00:00;69;0.971666666666667;0.971666666666667;0.0;0.0;0.0504;0.0
69;7.052133333333319;0.93665;13.5;2014-01-03 21:00:00;70;0.93665;0.93665;0.0;0.0;0.0504;0.0
70;6.123616666666652;0.928516666666667;13.5;2014-01-03 22:00:00;71;0.928516666666667;0.928516666666667;0.0;0.0;0.0504;0.0
71;5.153666666666652;0.96995;13.5;2014-01-03 23:00:00;72;0.96995;0.96995;0.0;0.0;0.00493;0.0
72;4.220633333333319;0.933033333333333;13.5;2014-01-04 00:00:00;73;0.933033333333333;0.933033333333333;0.0;0.0;0.00493;0.0
73;3.2856999999999856;0.934933333333333;13.5;2014-01-04 01:00:00;74;0.934933333333333;0.934933333333333;0.0;0.0;0.00493;0.0
74;2.3658166666666527;0.919883333333333;13.5;2014-01-04 02:00:00;75;0.919883333333333;0.919883333333333;0.0;0.0;0.00493;0.0
75;1.4461833333333196;0.919633333333333;13.5;2014-01-04 03:00:00;76;0.919633333333333;0.919633333333333;0.0;0.0;0.00493;0.0
76;0.5298999999999866;0.916283333333333;13.5;2014-01-04 04:00:00;77;0.916283333333333;0.916283333333333;0.0;0.0;0.00493;0.0
77;0.0;0.5298999999999866;13.5;2014-01-04 05:00:00;78;0.966866666666667;0.966866666666667;0.0;0.4369666666666804;0.00493;0.0
78;0.0;0.0;13.5;2014-01-04 06:00:00;79;0.959666666666667;0.959666666666667;0.0;0.959666666666667;0.00493;0.0
79;0.0;0.02445;13.5;2014-01-04 07:00:00;80;0.961716666666667;0.931916666666667;0.02445;0.937266666666667;0.0504;0.02445
80;0.11541666666667005;0.9653;13.5;2014-01-04 08:00:00;81;0.9653;-0.115383333333333;1.08071666666667;0.0;0.0504;1.08071666666667
81;1.3741666666666732;0.987166666666667;13.5;2014-01-04 09:00:00;82;0.987166666666667;-1.2587;2.24591666666667;0.0;0.0504;2.24591666666667
82;2.9339000000000035;0.93355;13.5;2014-01-04 10:00:00;83;0.93355;-1.5598;2.49328333333333;0.0;0.0504;2.49328333333333
83;4.2896500000000035;0.9368;13.5;2014-01-04 11:00:00;84;0.9368;-1.35571666666667;2.29255;0.0;0.0504;2.29255
84;6.540050000000001;0.993233333333333;13.5;2014-01-04 12:00:00;85;0.993233333333333;-2.25043333333333;3.24363333333333;0.0;0.0504;3.24363333333333
85;8.272666666666671;0.9797;13.5;2014-01-04 13:00:00;86;0.9797;-1.7326;2.71231666666667;0.0;0.0504;2.71231666666667
86;9.42558333333334;0.944983333333333;13.5;2014-01-04 14:00:00;87;0.944983333333333;-1.15288333333333;2.0979;0.0;0.0504;2.0979
87;9.620466666666672;0.949166666666667;13.5;2014-01-04 15:00:00;88;0.949166666666667;-0.19485;1.14405;0.0;0.0504;1.14405
88;9.21273333333334;0.969133333333333;13.5;2014-01-04 16:00:00;89;0.969133333333333;0.40775;0.5614;0.0;0.0504;0.5614
89;8.28998333333334;0.944333333333333;13.5;2014-01-04 17:00:00;90;0.944333333333333;0.909066666666667;0.0215833333333333;0.0;0.0504;0.0215833333333333
90;7.3131000000000075;0.976883333333333;13.5;2014-01-04 18:00:00;91;0.976883333333333;0.976883333333333;0.0;0.0;0.0504;0.0
91;6.338316666666675;0.974783333333333;13.5;2014-01-04 19:00:00;92;0.974783333333333;0.974783333333333;0.0;0.0;0.0504;0.0
92;5.4142833333333416;0.924033333333333;13.5;2014-01-04 20:00:00;93;0.924033333333333;0.924033333333333;0.0;0.0;0.0504;0.0
93;4.472450000000008;0.941833333333333;13.5;2014-01-04 21:00:00;94;0.941833333333333;0.941833333333333;0.0;0.0;0.0504;0.0
94;3.5490000000000084;0.92345;13.5;2014-01-04 22:00:00;95;0.92345;0.92345;0.0;0.0;0.0504;0.0
95;2.6164500000000084;0.93255;13.5;2014-01-04 23:00:00;96;0.93255;0.93255;0.0;0.0;0.00493;0.0
96;1.6354166666666754;0.981033333333333;13.5;2014-01-05 00:00:00;97;0.981033333333333;0.981033333333333;0.0;0.0;0.00493;0.0
97;0.6652666666666754;0.97015;13.5;2014-01-05 01:00:00;98;0.97015;0.97015;0.0;0.0;0.00493;0.0
98;0.0;0.6652666666666754;13.5;2014-01-05 02:00:00;99;0.983983333333333;0.983983333333333;0.0;0.31871666666665754;0.00493;0.0
99;0.0;0.0;13.5;2014-01-05 03:00:00;100;0.999216666666667;0.999216666666667;0.0;0.999216666666667;0.00493;0.0
100;0.0;0.0;13.5;2014-01-05 04:00:00;101;0.969666666666667;0.969666666666667;0.0;0.969666666666667;0.00493;0.0
101;0.0;0.0;13.5;2014-01-05 05:00:00;102;0.973183333333333;0.973183333333333;0.0;0.973183333333333;0.00493;0.0
102;0.0;0.0;13.5;2014-01-05 06:00:00;103;0.9292;0.9292;0.0;0.9292;0.00493;0.0
103;0.0;0.05345;13.5;2014-01-05 07:00:00;104;0.70765;0.64935;0.05345;0.6542;0.0504;0.05345
104;0.316733333333333;0.4031;13.5;2014-01-05 08:00:00;105;0.4031;-0.3168;0.719833333333333;0.0;0.0504;0.719833333333333
105;0.5950666666666699;0.952883333333333;13.5;2014-01-05 09:00:00;106;0.952883333333333;-0.278366666666667;1.23121666666667;0.0;0.0504;1.23121666666667
106;2.54251666666667;1.03395;13.5;2014-01-05 10:00:00;107;1.03395;-1.94745;2.9814;0.0;0.0504;2.9814
107;4.7528999999999995;1.00485;13.5;2014-01-05 11:00:00;108;1.00485;-2.21031666666667;3.21523333333333;0.0;0.0504;3.21523333333333
108;7.157299999999999;0.99095;13.5;2014-01-05 12:00:00;109;0.99095;-2.40451666666667;3.39535;0.0;0.0504;3.39535
109;9.248616666666663;0.947066666666667;13.5;2014-01-05 13:00:00;110;0.947066666666667;-2.09131666666667;3.03838333333333;0.0;0.0504;3.03838333333333
110;10.592683333333333;0.98885;13.5;2014-01-05 14:00:00;111;0.98885;-1.34413333333333;2.33291666666667;0.0;0.0504;2.33291666666667
111;10.869200000000003;0.98235;13.5;2014-01-05 15:00:00;112;0.98235;-0.2765;1.25886666666667;0.0;0.0504;1.25886666666667
112;10.41996666666667;0.940783333333333;13.5;2014-01-05 16:00:00;113;0.940783333333333;0.449233333333333;0.49155;0.0;0.0504;0.49155
113;9.778850000000004;0.679033333333333;13.5;2014-01-05 17:00:00;114;0.679033333333333;0.627316666666667;0.0379166666666667;0.0;0.0504;0.0379166666666667
114;9.117300000000004;0.66155;13.5;2014-01-05 18:00:00;115;0.66155;0.66155;0.0;0.0;0.0504;0.0
115;8.460700000000005;0.6566;13.5;2014-01-05 19:00:00;116;0.6566;0.6566;0.0;0.0;0.0504;0.0
116;7.7809666666666715;0.679733333333333;13.5;2014-01-05 20:00:00;117;0.679733333333333;0.679733333333333;0.0;0.0;0.0504;0.0
117;6.7945500000000045;0.986416666666667;13.5;2014-01-05 21:00:00;118;0.986416666666667;0.986416666666667;0.0;0.0;0.0504;0.0
118;5.809450000000004;0.9851;13.5;2014-01-05 22:00:00;119;0.9851;0.9851;0.0;0.0;0.0504;0.0
119;4.9673166666666715;0.842133333333333;13.5;2014-01-05 23:00:00;120;0.842133333333333;0.842133333333333;0.0;0.0;0.00493;0.0
120;4.1537833333333385;0.813533333333333;13.5;2014-01-06 00:00:00;121;0.813533333333333;0.813533333333333;0.0;0.0;0.00493;0.0
121;3.3715833333333385;0.7822;13.5;2014-01-06 01:00:00;122;0.7822;0.7822;0.0;0.0;0.00493;0.0
122;2.6900166666666716;0.681566666666667;13.5;2014-01-06 02:00:00;123;0.681566666666667;0.681566666666667;0.0;0.0;0.00493;0.0
123;1.9980500000000045;0.691966666666667;13.5;2014-01-06 03:00:00;124;0.691966666666667;0.691966666666667;0.0;0.0;0.00493;0.0
124;1.3251666666666715;0.672883333333333;13.5;2014-01-06 04:00:00;125;0.672883333333333;0.672883333333333;0.0;0.0;0.00493;0.0
125;0.22406666666667152;1.1011;13.5;2014-01-06 05:00:00;126;1.1011;1.1011;0.0;0.0;0.00493;0.0
126;0.0;0.22406666666667152;13.5;2014-01-06 06:00:00;127;0.9584;0.9584;0.0;0.7343333333333285;0.00493;0.0
127;0.0;0.0137;13.5;2014-01-06 07:00:00;128;0.943116666666667;0.92335;0.0137;0.929416666666667;0.0504;0.0137
128;0.224266666666667;0.35855;13.5;2014-01-06 08:00:00;129;0.35855;-0.22425;0.582816666666667;0.0;0.0504;0.582816666666667
129;0.689166666666667;0.80845;13.5;2014-01-06 09:00:00;130;0.80845;-0.4648;1.27335;0.0;0.0504;1.27335
130;1.530816666666667;0.9723;13.5;2014-01-06 10:00:00;131;0.9723;-0.841616666666667;1.81395;0.0;0.0504;1.81395
131;2.734199999999997;1.00956666666667;13.5;2014-01-06 11:00:00;132;1.00956666666667;-1.2035;2.21295;0.0;0.0504;2.21295
132;3.8734999999999995;0.967466666666667;13.5;2014-01-06 12:00:00;133;0.967466666666667;-1.13928333333333;2.10676666666667;0.0;0.0504;2.10676666666667
133;5.385233333333336;0.909483333333333;13.5;2014-01-06 13:00:00;134;0.909483333333333;-1.51176666666667;2.42121666666667;0.0;0.0504;2.42121666666667
134;6.277933333333337;1.12853333333333;13.5;2014-01-06 14:00:00;135;1.12853333333333;-0.892683333333333;2.02123333333333;0.0;0.0504;2.02123333333333
135;6.75363333333334;0.766566666666667;13.5;2014-01-06 15:00:00;136;0.766566666666667;-0.47575;1.24226666666667;0.0;0.0504;1.24226666666667
136;6.5063500000000065;0.788116666666667;13.5;2014-01-06 16:00:00;137;0.788116666666667;0.2474;0.540833333333333;0.0;0.0504;0.540833333333333
137;5.395750000000003;1.15666666666667;13.5;2014-01-06 17:00:00;138;1.15666666666667;1.09728333333333;0.0460666666666667;0.0;0.0504;0.0460666666666667
138;4.379066666666673;1.01668333333333;13.5;2014-01-06 18:00:00;139;1.01668333333333;1.01668333333333;0.0;0.0;0.0504;0.0
139;3.321133333333343;1.05793333333333;13.5;2014-01-06 19:00:00;140;1.05793333333333;1.05793333333333;0.0;0.0;0.0504;0.0
140;2.244050000000013;1.07708333333333;13.5;2014-01-06 20:00:00;141;1.07708333333333;1.07708333333333;0.0;0.0;0.0504;0.0
141;1.550950000000013;0.6931;13.5;2014-01-06 21:00:00;142;0.6931;0.6931;0.0;0.0;0.0504;0.0
142;0.7607666666666799;0.790183333333333;13.5;2014-01-06 22:00:00;143;0.790183333333333;0.790183333333333;0.0;0.0;0.0504;0.0
143;0.0;0.7607666666666799;13.5;2014-01-06 23:00:00;144;0.7867;0.7867;0.0;0.02593333333332004;0.00493;0.0
144;0.0;0.0;13.5;2014-01-07 00:00:00;145;0.7779;0.7779;0.0;0.7779;0.00493;0.0
145;0.0;0.0;13.5;2014-01-07 01:00:00;146;0.832583333333333;0.832583333333333;0.0;0.832583333333333;0.00493;0.0
146;0.0;0.0;13.5;2014-01-07 02:00:00;147;0.75105;0.75105;0.0;0.75105;0.00493;0.0
147;0.0;0.0;13.5;2014-01-07 03:00:00;148;0.764883333333333;0.764883333333333;0.0;0.764883333333333;0.00493;0.0
148;0.0;0.0;13.5;2014-01-07 04:00:00;149;0.7964;0.7964;0.0;0.7964;0.00493;0.0
149;0.0;0.0;13.5;2014-01-07 05:00:00;150;0.78825;0.78825;0.0;0.78825;0.00493;0.0
150;0.0;0.0;13.5;2014-01-07 06:00:00;151;0.72165;0.72165;0.0;0.72165;0.00493;0.0
151;0.0;0.0327166666666667;13.5;2014-01-07 07:00:00;152;1.14911666666667;1.11188333333333;0.0327166666666667;1.1164000000000032;0.0504;0.0327166666666667
152;0.40363333333332985;0.86445;13.5;2014-01-07 08:00:00;153;0.86445;-0.40365;1.26808333333333;0.0;0.0504;1.26808333333333
153;2.032449999999993;0.875316666666667;13.5;2014-01-07 09:00:00;154;0.875316666666667;-1.62893333333333;2.50413333333333;0.0;0.0504;2.50413333333333
154;3.270883333333323;1.8349;13.5;2014-01-07 10:00:00;155;1.8349;-1.23838333333333;3.07333333333333;0.0;0.0504;3.07333333333333
155;5.611183333333323;1.13483333333333;13.5;2014-01-07 11:00:00;156;1.13483333333333;-2.34023333333333;3.47513333333333;0.0;0.0504;3.47513333333333
156;7.918099999999994;1.13725;13.5;2014-01-07 12:00:00;157;1.13725;-2.30686666666667;3.44416666666667;0.0;0.0504;3.44416666666667
157;9.870699999999994;1.13876666666667;13.5;2014-01-07 13:00:00;158;1.13876666666667;-1.95261666666667;3.09136666666667;0.0;0.0504;3.09136666666667
158;10.372966666666665;1.0666;13.5;2014-01-07 14:00:00;159;1.0666;-0.5023;1.56886666666667;0.0;0.0504;1.56886666666667
159;10.237166666666665;1.11305;13.5;2014-01-07 15:00:00;160;1.11305;0.1358;0.97725;0.0;0.0504;0.97725
160;9.27191666666667;1.31768333333333;13.5;2014-01-07 16:00:00;161;1.31768333333333;0.965233333333333;0.352433333333333;0.0;0.0504;0.352433333333333
161;8.086550000000006;1.20348333333333;13.5;2014-01-07 17:00:00;162;1.20348333333333;1.17125;0.0181166666666667;0.0;0.0504;0.0181166666666667
162;6.527050000000006;1.5595;13.5;2014-01-07 18:00:00;163;1.5595;1.5595;0.0;0.0;0.0504;0.0
163;4.888450000000006;1.6386;13.5;2014-01-07 19:00:00;164;1.6386;1.6386;0.0;0.0;0.0504;0.0
164;3.483750000000006;1.4047;13.5;2014-01-07 20:00:00;165;1.4047;1.4047;0.0;0.0;0.0504;0.0
165;1.8671833333333359;1.61656666666667;13.5;2014-01-07 21:00:00;166;1.61656666666667;1.61656666666667;0.0;0.0;0.0504;0.0
